Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
677,269,5374,0,0,5336,38,34,3681,22,4077,21,745,363,538,2423,1284,1249,599,11.1463,5726,1.68833,1,8
678,269,5604,0,0,5571,33,29,3777,26,4146,15,806,433,516,2586,1248,1378,662,11.813,6375,1.70823,1,8
679,269,5349,0,0,5316,33,30,3640,22,4090,23,771,292,543,2489,1231,1308,596,11.1423,5552,1.69205,1,8
680,269,5364,0,0,5317,47,43,3690,20,4065,23,775,330,517,2459,1260,1324,696,12.9754,6506,1.68492,1,8
681,269,5465,0,0,5435,30,26,3703,23,4166,24,813,376,537,2447,1268,1253,624,11.4181,5916,1.71409,1,8
682,269,5450,0,0,5430,20,19,3624,22,4041,21,841,381,542,2433,1232,1327,652,11.9633,6104,1.67813,1,8
683,269,5383,0,0,5362,21,19,3567,25,4016,15,827,384,503,2399,1255,1315,681,12.6509,6442,1.67112,1,8
684,269,5448,0,0,5425,23,20,3622,23,4086,20,807,419,541,2427,1234,1342,661,12.1329,6256,1.6909,1,8
685,269,5388,0,0,5361,27,26,3573,24,4001,14,785,391,512,2424,1262,1343,652,12.101,6247,1.66694,1,8
686,269,5459,0,0,5429,30,28,3666,25,4128,13,752,382,608,2415,1289,1320,647,11.852,6162,1.703,1,8
687,269,5355,0,0,5303,52,48,3657,22,3986,25,791,351,510,2448,1230,1337,673,12.5677,6153,1.66279,1,8
688,269,5359,0,0,5326,33,30,3643,24,4113,17,816,342,518,2396,1270,1299,611,11.4014,5930,1.69866,1,8
689,269,5465,0,0,5438,27,25,3587,22,4005,29,823,424,561,2419,1209,1321,644,11.7841,5963,1.66806,1,8
690,269,5514,0,0,5476,38,35,3717,23,4194,13,794,387,564,2507,1249,1368,651,11.8063,6055,1.72236,1,8
691,269,5289,0,0,5253,36,31,3601,24,3990,18,811,341,506,2391,1222,1358,701,13.2539,6527,1.66389,1,8
692,269,5406,0,0,5359,47,46,3579,23,4073,17,775,386,540,2447,1241,1321,656,12.1347,6290,1.68719,1,8
693,269,5524,0,0,5455,69,64,3699,21,4091,27,798,415,573,2400,1311,1296,676,12.2375,6241,1.69233,1,8
694,269,5425,0,0,5395,30,30,3678,26,4140,15,802,380,532,2474,1222,1370,661,12.1843,6146,1.70648,1,8
695,269,5378,0,0,5340,38,31,3589,23,4061,20,776,402,539,2390,1251,1319,644,11.9747,6295,1.68379,1,8
696,269,5317,0,0,5275,42,40,3621,22,4010,18,782,360,489,2394,1274,1337,657,12.3566,6135,1.66945,1,8
697,269,5428,0,0,5393,35,30,3648,25,4118,20,811,396,516,2435,1250,1336,631,11.6249,6175,1.7001,1,8
698,269,5422,0,0,5368,54,50,3605,23,4086,13,778,403,526,2414,1288,1326,662,12.2095,6158,1.6909,1,8
699,269,5611,0,0,5588,23,19,3607,22,4041,26,827,485,595,2444,1234,1352,653,11.6379,6182,1.67813,1,8
700,269,5402,0,0,5376,26,24,3627,22,4079,27,790,361,510,2456,1258,1333,644,11.9215,5814,1.6889,1,8
701,269,5475,0,0,5425,50,46,3676,25,4163,20,760,438,527,2472,1258,1256,574,10.484,5711,1.71321,1,8
702,269,5387,0,0,5353,34,30,3580,22,3995,24,780,394,525,2372,1292,1313,674,12.5116,6098,1.66528,1,8
703,269,5429,0,0,5400,29,27,3666,22,4029,26,819,366,500,2474,1244,1377,663,12.2122,5918,1.67476,1,8
704,269,5324,0,0,5307,17,15,3648,22,4016,30,737,375,517,2416,1249,1313,670,12.5845,6142,1.67112,1,8
705,269,5363,0,0,5327,36,32,3609,23,4093,23,778,369,510,2326,1357,1279,628,11.7099,5894,1.69291,1,8
706,269,5345,0,0,5289,56,51,3648,24,4066,19,756,347,491,2477,1255,1352,675,12.6286,6148,1.6852,1,8
707,269,5469,0,0,5424,45,42,3622,21,4034,25,825,422,569,2352,1276,1346,682,12.4703,6273,1.67616,1,8
708,269,5486,0,0,5436,50,50,3675,23,4109,17,835,381,534,2474,1245,1345,647,11.7937,6032,1.6975,1,8
709,269,5388,0,0,5352,36,32,3586,24,4073,13,798,374,561,2432,1210,1320,662,12.2866,6361,1.68719,1,8
710,269,5411,0,0,5378,33,28,3651,23,3995,17,812,402,504,2394,1282,1283,622,11.4951,5931,1.66528,1,8
711,269,5328,0,0,5306,22,19,3517,22,3982,23,796,365,560,2319,1265,1314,622,11.6742,5594,1.66168,1,8
712,269,5411,0,0,5375,36,32,3626,23,4109,20,810,352,541,2445,1243,1327,647,11.9571,5898,1.6975,1,8
713,269,5312,0,0,5292,20,18,3549,24,4016,18,791,361,539,2388,1215,1265,598,11.2575,5683,1.67112,1,8
714,269,5440,0,0,5414,26,21,3679,23,4052,13,846,346,533,2464,1238,1348,666,12.2426,6204,1.68124,1,8
715,269,5392,0,0,5359,33,29,3568,22,3981,18,818,382,515,2374,1285,1331,660,12.2404,6177,1.66141,1,8
716,269,5373,0,0,5341,32,31,3605,22,4114,22,786,362,529,2411,1263,1285,635,11.8184,6026,1.69895,1,8
717,269,5374,0,0,5326,48,46,3597,22,4006,23,766,401,536,2383,1265,1225,641,11.9278,6274,1.66834,1,8
718,269,5420,0,0,5395,25,20,3616,22,3953,23,793,414,521,2407,1262,1354,661,12.1956,6255,1.65371,1,8
719,269,5289,0,0,5256,33,30,3555,22,3970,20,747,365,509,2444,1204,1282,656,12.4031,5938,1.65837,1,8
720,269,5465,0,0,5436,29,25,3625,23,4086,16,814,407,554,2429,1245,1395,676,12.3696,5939,1.6909,1,8
721,269,5487,0,0,5445,42,37,3641,25,4031,11,794,437,548,2446,1251,1308,645,11.7551,6302,1.67532,1,8
722,269,5449,0,0,5416,33,30,3715,22,4077,19,803,373,532,2515,1207,1305,651,11.9471,5903,1.68833,1,8
723,269,5276,0,0,5237,39,34,3567,25,4054,12,741,354,521,2369,1279,1287,648,12.282,6004,1.6818,1,8
724,269,5360,0,0,5313,47,46,3645,23,4021,19,762,348,550,2454,1227,1280,619,11.5485,5953,1.67252,1,8
725,269,5417,0,0,5370,47,43,3642,20,4023,26,793,392,542,2409,1255,1363,663,12.2392,6322,1.67308,1,8
726,269,5381,0,0,5361,20,15,3619,22,4070,17,818,376,507,2435,1228,1305,653,12.1353,6321,1.68634,1,8
727,269,5466,0,0,5432,34,34,3662,22,4027,28,800,394,497,2463,1284,1377,676,12.3674,6211,1.6742,1,8
728,269,5423,0,0,5382,41,39,3593,24,4049,18,813,418,541,2442,1191,1314,638,11.7647,6014,1.68039,1,8
729,269,5452,0,0,5406,46,40,3620,23,4145,15,793,447,516,2408,1273,1351,632,11.5921,6086,1.70794,1,8
730,269,5389,0,0,5338,51,44,3648,21,4000,24,777,399,459,2492,1238,1295,621,11.5235,6079,1.66667,1,8
731,269,5481,0,0,5442,39,37,3689,23,4121,18,810,370,536,2493,1254,1318,651,11.8774,6181,1.70097,1,8
732,269,5441,0,0,5411,30,25,3541,22,3978,23,853,430,550,2331,1254,1280,659,12.1117,6309,1.66058,1,8
733,269,5422,0,0,5393,29,23,3611,22,3997,21,791,412,527,2394,1277,1383,679,12.5231,6541,1.66583,1,8
734,269,5500,0,0,5452,48,46,3611,23,4041,21,833,392,512,2497,1245,1295,640,11.6364,6029,1.67813,1,8
735,269,5439,0,0,5404,35,34,3634,24,4049,21,751,393,559,2483,1232,1351,654,12.0243,6177,1.68039,1,8
736,269,5354,0,0,5315,39,34,3571,24,4127,17,818,351,516,2327,1325,1287,633,11.8229,5884,1.70271,1,8
737,269,5405,0,0,5357,48,42,3616,22,4028,17,819,361,505,2427,1276,1320,669,12.3774,6136,1.67448,1,8
738,269,5384,0,0,5375,9,9,3598,27,4040,14,785,392,551,2385,1257,1315,632,11.7385,6037,1.67785,1,8
739,269,5491,0,0,5435,56,53,3711,24,4149,16,820,417,552,2446,1240,1328,644,11.7283,6160,1.70911,1,8
740,269,5290,0,0,5252,38,32,3571,24,3961,13,788,341,524,2381,1243,1256,603,11.3989,5797,1.6559,1,8
741,269,5534,0,0,5500,34,30,3731,21,4156,22,809,385,528,2491,1299,1366,702,12.6852,6485,1.71116,1,8
742,269,5365,0,0,5327,38,35,3620,24,4019,13,836,365,513,2378,1260,1288,649,12.0969,5979,1.67196,1,8
743,269,5379,0,0,5357,22,19,3601,25,4008,7,792,409,512,2336,1323,1280,661,12.2885,6141,1.66889,1,8
744,269,5436,0,0,5382,54,49,3680,22,4030,18,763,379,575,2439,1262,1298,620,11.4054,6028,1.67504,1,8
745,269,5508,0,0,5444,64,61,3669,21,4131,27,837,411,540,2392,1301,1339,647,11.7466,5932,1.70387,1,8
