Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
662,269,5792,0,0,5770,22,21,3571,23,3997,23,924,591,605,2365,1284,1484,1120,19.337,0,1.66583,0,4
663,269,5862,0,0,5820,42,38,3613,23,4035,24,934,583,634,2446,1241,1423,1086,18.5261,0,1.67645,0,4
664,269,5876,0,0,5820,56,50,3675,23,4119,16,923,517,665,2412,1343,1463,1099,18.7032,0,1.70039,0,4
665,269,5877,0,0,5842,35,33,3579,24,4024,20,886,648,679,2427,1217,1492,1152,19.6018,0,1.67336,0,4
666,269,5763,0,0,5724,39,34,3562,23,3931,25,907,618,609,2260,1344,1429,1060,18.3932,0,1.64772,0,4
667,269,5846,0,0,5781,65,59,3674,23,4082,18,943,585,626,2428,1246,1356,992,16.9689,0,1.68976,0,4
668,269,5862,0,0,5821,41,38,3650,24,4094,14,900,580,654,2397,1317,1376,1011,17.2467,0,1.69319,0,4
669,269,5849,0,0,5815,34,33,3653,24,4171,23,954,576,611,2373,1312,1335,990,16.926,0,1.71556,0,4
670,269,5881,0,0,5829,52,49,3667,21,4057,26,957,620,611,2430,1237,1415,1043,17.7351,0,1.68265,0,4
671,269,5784,0,0,5753,31,26,3545,24,4068,26,924,606,623,2361,1244,1440,1093,18.897,0,1.68577,0,4
672,269,5938,0,0,5904,34,31,3764,27,4138,13,932,616,620,2513,1244,1462,1082,18.2216,0,1.7059,0,4
673,269,5840,0,0,5805,35,32,3609,25,4012,16,917,653,624,2429,1201,1427,1065,18.2363,0,1.67001,0,4
674,269,5895,0,0,5852,43,40,3748,21,4137,18,974,548,620,2454,1281,1475,1072,18.1849,0,1.70561,0,4
675,269,5764,0,0,5724,40,38,3522,23,4067,20,930,626,598,2283,1307,1420,1065,18.4768,0,1.68549,0,4
676,269,5876,0,0,5845,31,28,3629,26,4007,9,965,649,614,2382,1257,1434,1090,18.55,0,1.66861,0,4
677,269,5814,0,0,5762,52,48,3591,25,3960,11,917,591,641,2440,1214,1441,1073,18.4555,0,1.65563,0,4
678,269,5678,0,0,5623,55,52,3583,24,4021,12,862,551,602,2428,1223,1404,1052,18.5277,0,1.67252,0,4
679,269,5911,0,0,5879,32,28,3624,23,4103,14,951,647,647,2395,1257,1446,1099,18.5925,0,1.69578,0,4
680,269,5773,0,0,5741,32,29,3710,23,4123,19,918,545,559,2419,1313,1341,1012,17.5299,0,1.70155,0,4
681,269,5792,0,0,5759,33,28,3612,23,3991,21,892,564,668,2389,1258,1493,1125,19.4233,0,1.66417,0,4
682,269,5850,0,0,5802,48,42,3674,24,4091,21,919,572,670,2419,1249,1369,1030,17.6068,0,1.69233,0,4
683,269,5798,0,0,5758,40,40,3636,22,4063,23,891,604,632,2389,1259,1429,1073,18.5064,0,1.68435,0,4
684,269,5919,0,0,5865,54,48,3760,22,4121,21,875,602,663,2468,1290,1429,1068,18.0436,0,1.70097,0,4
685,269,5897,0,0,5867,30,22,3617,21,3982,20,927,600,661,2432,1257,1476,1114,18.891,0,1.66168,0,4
686,269,5746,0,0,5716,30,30,3588,24,4022,15,870,579,628,2372,1282,1355,1044,18.1692,0,1.6728,0,4
687,269,5827,0,0,5803,24,17,3587,23,3994,27,965,545,637,2405,1248,1427,1055,18.1054,0,1.665,0,4
688,269,5839,0,0,5801,38,32,3622,22,4065,18,932,568,670,2434,1217,1453,1105,18.9245,0,1.68492,0,4
689,269,5840,0,0,5793,47,43,3629,23,4043,18,899,602,642,2441,1238,1446,1086,18.5959,0,1.6787,0,4
690,269,5909,0,0,5872,37,33,3606,26,4058,17,942,663,654,2364,1269,1451,1051,17.7864,0,1.68294,0,4
691,269,5855,0,0,5806,49,44,3617,23,3978,22,962,591,624,2413,1243,1495,1118,19.0948,0,1.66058,0,4
692,269,5699,0,0,5654,45,42,3510,21,3864,27,884,581,617,2282,1308,1410,1024,17.9681,0,1.62973,0,4
693,269,5856,0,0,5843,13,8,3637,21,4117,26,962,590,646,2434,1198,1451,1069,18.2548,0,1.69981,0,4
694,269,5760,0,0,5723,37,29,3560,24,4015,13,912,590,607,2399,1239,1432,1073,18.6285,0,1.67084,0,4
695,269,5851,0,0,5826,25,23,3592,23,4004,15,953,621,637,2366,1259,1384,1038,17.7406,0,1.66778,0,4
696,269,5828,0,0,5810,18,18,3538,22,3912,15,977,620,626,2300,1290,1417,1036,17.7763,0,1.64258,0,4
697,269,5828,0,0,5803,25,21,3631,23,4108,22,913,601,612,2362,1318,1480,1118,19.1833,0,1.69722,0,4
698,269,5843,0,0,5803,40,36,3587,26,3982,15,917,607,642,2403,1259,1398,1064,18.2098,0,1.66168,0,4
699,269,6018,0,0,5988,30,28,3767,25,4249,20,937,621,651,2541,1248,1547,1130,18.777,0,1.73883,0,4
700,269,5774,0,0,5735,39,36,3651,24,4079,16,884,542,633,2452,1247,1419,1053,18.2369,0,1.6889,0,4
701,269,5995,0,0,5941,54,51,3733,22,4135,22,937,631,652,2520,1233,1545,1146,19.1159,0,1.70503,0,4
702,269,5768,0,0,5734,34,26,3571,24,4066,16,897,622,613,2356,1264,1380,1048,18.1692,0,1.6852,0,4
703,269,5900,0,0,5863,37,36,3697,23,4143,17,962,604,649,2373,1295,1437,1055,17.8814,0,1.70736,0,4
704,269,5742,0,0,5707,35,32,3611,21,3951,24,853,562,662,2376,1265,1423,1075,18.7217,0,1.65317,0,4
705,269,5849,0,0,5795,54,53,3640,23,4153,25,888,562,651,2425,1298,1448,1094,18.7041,0,1.71028,0,4
706,269,5762,0,0,5742,20,18,3637,22,3984,25,897,580,583,2428,1249,1374,1044,18.1187,0,1.66223,0,4
707,269,5811,0,0,5784,27,25,3603,27,4006,11,870,614,681,2371,1264,1429,1051,18.0864,0,1.66834,0,4
708,269,5679,0,0,5660,19,17,3505,22,3949,22,901,542,641,2274,1299,1443,1102,19.4048,0,1.65262,0,4
709,269,6029,0,0,5979,50,47,3687,21,4054,21,966,697,684,2428,1233,1450,1086,18.0129,0,1.6818,0,4
