Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
435,269,5275,0,0,5265,10,7,3556,24,3922,13,756,348,484,2435,1239,11920,2916,55.2796,11360,1.64528,1,8
436,269,5348,0,0,5299,49,45,3635,23,4049,15,735,327,519,2441,1311,11902,2996,56.0209,11457,1.68039,1,8
437,269,5376,0,0,5360,16,13,3579,22,3941,20,857,382,478,2357,1282,11487,2868,53.3482,11054,1.65044,1,8
438,269,5381,0,0,5344,37,35,3630,24,4152,19,797,331,479,2443,1312,11948,2904,53.9677,11455,1.70999,1,8
439,269,5309,0,0,5273,36,29,3661,23,4081,18,767,317,497,2376,1334,12084,2906,54.7372,11555,1.68947,1,8
440,269,5311,0,0,5261,50,48,3645,22,4012,25,778,320,507,2380,1301,11658,2917,54.9237,11370,1.67001,1,8
441,269,5387,0,0,5334,53,52,3742,23,4141,18,802,326,496,2423,1322,11999,3002,55.7267,11637,1.70678,1,8
442,269,5360,0,0,5349,11,8,3662,23,4053,19,780,362,530,2404,1265,12079,2887,53.8619,11497,1.68152,1,8
443,269,5321,0,0,5276,45,43,3611,21,3986,22,804,297,529,2358,1311,11535,2829,53.1667,11034,1.66279,1,8
444,269,5320,0,0,5302,18,16,3575,23,3972,18,793,353,508,2434,1214,12147,2997,56.3346,11658,1.65893,1,8
445,269,5219,0,0,5199,20,16,3571,22,4013,20,738,305,525,2342,1289,11221,2792,53.4968,10796,1.67029,1,8
446,269,5288,0,0,5241,47,42,3675,21,4016,24,743,282,500,2431,1308,11182,2816,53.2526,10887,1.67112,1,8
447,269,5349,0,0,5306,43,36,3751,23,4203,26,730,319,517,2506,1251,11506,2916,54.5149,11055,1.72503,1,8
448,269,5132,0,0,5091,41,39,3507,27,3910,14,745,308,496,2358,1211,11371,2724,53.0787,10924,1.64204,1,8
449,269,5374,0,0,5324,50,44,3612,23,4052,18,744,360,564,2436,1252,12088,2998,55.7871,11668,1.68124,1,8
450,269,5355,0,0,5319,36,33,3729,20,4086,23,739,336,490,2459,1308,12242,2975,55.5556,11793,1.6909,1,8
451,269,5416,0,0,5375,41,37,3608,22,3984,15,826,371,565,2446,1193,11927,2950,54.4682,11446,1.66223,1,8
452,269,5242,0,0,5198,44,39,3576,24,4015,22,779,340,505,2345,1251,11412,2830,53.987,11022,1.67084,1,8
453,269,5399,0,0,5358,41,39,3678,23,4079,14,820,326,533,2462,1244,11880,2996,55.4918,11583,1.6889,1,8
