Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
868,207,2492,2195,2195,163,163,189,57,477,22,796,877,20059,33,206,163,380,2574,280,75,179,1039,544,469,99,52.381,265,1.00787,6355,4164,8,1,1,0,1,80,7611,3294,40.2698,20.2086
868,259,3367,2959,2959,225,225,272,73,524,35,995,1098,20068,33,206,163,380,2574,369,98,248,1515,769,699,143,52.5735,402,1.00779,8288,5158,9,1,1,0,1,110,10851,4707,39.8934,20.92
868,311,4319,3798,3798,316,316,368,94,584,51,1198,1318,20069,51,291,287,380,2574,518,139,349,1887,1057,947,194,52.7174,542,1.01365,10219,6163,14,1,1,0,1,155,15408,6790,41.8696,21.6933
868,363,5403,4726,4726,418,418,481,106,655,72,1397,1538,20069,53,359,413,379,2574,682,177,444,2407,1331,1260,256,53.2225,731,1.01955,12172,7200,18,1,1,0,1,205,20690,9291,43.0146,22.3341
868,415,6338,5543,5543,528,528,583,92,745,96,1592,1760,20072,55,376,450,379,2574,825,254,544,2860,1495,1569,335,57.4614,931,1.02112,14008,8061,24,1,1,0,1,260,25989,11828,44.578,22.5295
868,467,7148,6220,6220,640,640,696,104,830,115,1794,1979,20070,62,447,604,379,2574,987,318,636,3200,1647,1909,405,58.1897,1115,1.02826,15764,8917,27,1,1,0,1,320,31384,14554,45.092,22.8477
868,519,7737,6701,6701,736,736,781,86,912,142,1991,2199,20066,62,447,604,379,2574,1091,382,717,3419,1764,2201,465,59.5391,1280,1.02797,17216,9485,30,1,1,0,1,365,36127,17137,46.2574,23.4112
869,51,680,589,589,17,17,39,35,437,0,194,218,20024,13,44,16,390,2639,44,24,20,178,24,29,7,17.9487,13,1.00079,1042,1042,0,1,1,0,1,5,845,244,21.6667,14.3529
869,103,1153,1009,1009,59,59,72,30,464,8,398,439,20033,22,73,38,388,2639,123,78,70,356,140,148,31,43.0556,78,1.00186,2641,2122,1,1,1,0,1,25,2757,1157,38.2917,19.9483
869,155,1740,1532,1532,91,91,119,46,486,16,596,658,20046,22,73,38,390,2639,196,127,123,617,292,220,48,40.3361,115,1.00184,4484,3201,1,1,1,0,1,45,4755,1936,39.958,21.5111
869,207,2339,2060,2060,147,147,181,57,521,29,795,872,20048,27,169,108,390,2639,281,188,182,827,480,370,82,45.3039,211,1.0052,6410,4229,6,1,1,0,1,70,7388,3128,40.8177,21.4247
869,259,3050,2685,2685,214,214,240,50,573,40,999,1086,20047,35,254,210,388,2639,388,231,240,1112,700,605,131,54.5833,350,1.01006,8394,5269,9,1,1,0,1,105,10295,4570,42.8958,21.3551
869,311,3869,3378,3378,287,287,318,61,624,54,1196,1307,20057,40,306,281,390,2639,492,274,300,1527,900,834,177,55.6604,470,1.01336,10364,6278,14,1,1,0,1,140,13497,6142,42.4434,21.4755
869,363,4764,4158,4158,367,367,422,94,672,69,1395,1532,20068,45,348,339,390,2639,608,307,379,1942,1154,1060,231,54.7393,596,1.016,12194,7137,14,1,1,0,1,180,17611,8140,41.7322,22.2404
869,415,5649,4931,4931,465,465,516,92,738,95,1589,1750,20066,61,402,449,389,2639,749,339,468,2374,1350,1326,291,56.3953,762,1.02108,13995,8029,19,1,1,0,1,230,22471,10753,43.5484,23.1746
869,467,6512,5678,5678,560,560,609,84,823,115,1790,1972,20067,61,402,449,390,2639,870,388,566,2797,1517,1569,347,56.9787,917,1.02086,15805,8945,21,1,1,0,1,280,27132,13202,44.5517,23.8303
869,519,7124,6205,6205,643,643,689,84,891,130,1992,2191,20069,61,402,449,390,2639,976,436,635,3062,1641,1829,402,58.3454,1074,1.02065,17177,9456,27,1,1,0,1,320,31525,15680,45.7547,24.4618
870,51,578,507,507,12,12,25,20,408,0,197,221,20024,7,49,12,431,2554,18,25,11,86,7,28,7,28,16,1.00059,1014,1014,0,1,1,0,1,5,465,98,18.6,8.16667
870,103,990,877,877,46,46,66,43,422,2,397,441,20042,24,101,46,429,2554,85,92,49,240,95,102,24,36.3636,55,1.00226,2505,2011,0,1,1,0,1,20,2234,786,33.8485,17.087
870,155,1438,1267,1267,82,82,96,31,456,13,598,661,20050,25,110,52,432,2554,179,160,91,344,234,216,47,48.9583,110,1.00252,4290,3078,2,1,1,0,1,40,4101,1809,42.7188,22.3333
870,207,2083,1847,1847,133,133,158,49,484,20,796,882,20066,27,204,131,430,2554,255,212,151,683,361,359,80,50.6329,210,1.00631,6231,4145,6,1,1,0,1,65,6453,2764,40.8418,20.9394
870,259,2691,2358,2358,189,189,218,54,533,30,998,1095,20067,30,218,149,430,2554,345,254,214,930,524,540,116,53.211,312,1.00711,8226,5212,7,1,1,0,1,90,9139,4036,41.922,21.4681
