Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
0,51,701,620,620,21,21,35,27,433,0,196,216,20020,14,49,21,412,2610,31,28,20,186,24,2398,11,31.4286,31,1.00104,1045,1045,0,1,1,1,1,10,770,162,22,8.1
0,103,1149,1010,1010,55,55,73,38,458,4,398,438,20036,21,103,55,413,2610,96,93,80,319,151,5188,28,38.3562,71,1.0027,2655,2127,0,1,1,1,1,25,2500,965,34.2466,18.9216
0,155,1896,1659,1659,98,98,135,48,488,14,598,652,20040,23,123,70,412,2610,185,161,144,628,378,7678,68,50.3704,161,1.0034,4559,3214,0,1,1,1,1,45,4916,1985,36.4148,21.117
0,207,2863,2501,2501,182,182,221,74,546,16,794,876,20066,36,207,182,413,2610,308,191,219,1095,648,10213,131,59.276,331,1.00879,6495,4196,5,1,1,1,1,90,8496,3228,38.4434,18.659
0,259,4029,3522,3522,271,271,339,104,605,35,995,1102,20072,43,227,215,412,2610,458,220,336,1653,970,12801,193,56.9322,506,1.01029,8537,5286,8,1,1,1,1,135,13268,5205,39.1386,19.7159
0,311,5110,4466,4466,405,405,459,99,705,56,1195,1323,20072,65,288,354,413,2610,622,266,443,2107,1284,15510,298,64.9237,776,1.01688,10609,6334,14,1,1,1,1,200,18782,7955,40.9194,19.9373
0,363,6250,5445,5445,515,515,604,124,804,74,1396,1541,20071,65,288,354,413,2610,785,323,552,2667,1537,18188,393,65.0662,1038,1.01671,12562,7219,22,1,1,1,1,255,24508,10476,40.5762,20.5815
0,415,7226,6293,6293,649,649,708,112,906,93,1589,1759,20077,76,402,624,413,2610,957,383,665,3122,1712,20778,475,67.0904,1267,1.02952,14423,8111,23,1,1,1,1,320,30916,13609,43.6667,21.3307
0,467,7818,6798,6798,746,746,790,82,997,116,1791,1979,20072,76,402,624,413,2610,1069,433,739,3333,1854,23303,552,69.8734,1477,1.02922,16205,8963,26,1,1,1,1,370,35812,16104,45.3316,21.7916
0,519,8277,7183,7183,833,833,872,72,1074,137,1988,2200,20075,76,402,624,413,2610,1139,469,807,3529,1938,25734,612,70.1835,1639,1.02892,17611,9502,29,1,1,1,1,415,40173,18427,46.07,22.4173
1,51,713,638,638,12,12,34,28,476,0,195,221,20026,7,43,9,391,2581,39,21,17,195,50,2370,7,20.5882,18,1.00045,1035,1035,0,1,1,1,1,5,758,129,22.2941,11.7273
1,103,1157,1032,1032,53,53,76,33,501,4,397,439,20038,17,89,43,387,2581,94,78,63,366,175,5248,41,53.9474,110,1.00211,2602,2096,0,1,1,1,1,25,2369,753,31.1711,14.7647
1,155,1832,1617,1617,96,96,133,55,537,8,596,661,20057,24,155,96,391,2581,166,104,118,701,357,7697,69,51.8797,175,1.00467,4463,3160,0,1,1,1,1,45,4504,1593,33.8647,16.7684
1,207,2686,2360,2360,161,161,206,64,578,19,798,884,20067,35,188,139,391,2581,265,138,198,1071,640,10229,123,59.7087,325,1.0067,6495,4243,3,1,1,1,1,80,7852,3000,38.1165,18.8679
1,259,3884,3399,3399,244,244,315,94,640,37,993,1106,20076,39,242,218,391,2581,392,180,287,1706,944,12715,176,55.873,471,1.01044,8492,5255,9,1,1,1,1,120,11838,4654,37.581,19.3917
1,311,5263,4601,4601,370,370,451,117,728,53,1197,1323,20073,60,300,351,391,2581,578,225,390,2390,1312,15380,276,61.1973,744,1.01674,10437,6242,18,1,1,1,1,185,17707,7256,39.2616,19.9341
1,363,6503,5672,5672,511,511,582,122,821,82,1398,1543,20063,70,345,468,391,2581,777,290,524,2907,1641,18003,370,63.5739,985,1.02221,12317,7184,20,1,1,1,1,255,24115,10441,41.4347,20.8403
1,415,7452,6463,6463,652,652,723,121,924,114,1594,1762,20054,75,368,527,391,2581,948,371,639,3293,1842,20663,468,64.7303,1282,1.02482,14098,8044,25,1,1,1,1,325,31128,13699,43.0539,21.2717
1,467,8244,7156,7156,779,779,841,100,1030,146,1795,1982,20041,75,368,527,391,2581,1080,458,749,3622,1980,23266,562,66.8252,1563,1.02456,15856,8883,33,1,1,1,1,385,36987,16797,43.9798,21.6735
1,519,8839,7641,7641,881,881,944,99,1118,167,1992,2197,20038,75,368,527,391,2581,1187,531,824,3882,2053,25744,635,67.2669,1770,1.02432,17209,9401,38,1,1,1,1,440,41977,19282,44.4672,22.1378
2,51,613,537,537,13,13,31,27,407,0,195,217,20022,10,50,13,403,2690,19,30,21,114,26,2448,5,16.129,15,1.00064,1088,1088,0,1,1,1,1,5,694,199,22.3871,15.3077
2,103,1052,923,923,51,51,68,31,430,5,398,437,20034,20,98,51,402,2690,75,68,60,339,111,5335,32,47.0588,82,1.0025,2748,2218,2,1,1,1,1,25,2291,962,33.6912,18.8627
2,155,1571,1365,1365,90,90,118,42,455,15,595,657,20047,20,98,51,400,2690,134,88,121,549,282,7888,60,50.8475,149,1.00248,4672,3326,2,1,1,1,1,45,4348,1736,36.8475,19.5056
2,207,2351,2068,2068,150,150,186,53,498,25,792,875,20058,28,202,148,402,2690,232,139,185,932,473,10452,112,60.2151,270,1.00714,6667,4373,4,1,1,1,1,75,7201,2910,38.7151,19.4
2,259,3054,2676,2676,213,213,254,60,552,36,993,1095,20066,32,215,166,402,2690,316,181,243,1255,665,13012,159,62.5984,399,1.00793,8708,5416,6,1,1,1,1,105,10089,4188,39.7205,19.8483
2,311,3849,3385,3385,293,293,332,65,609,46,1199,1315,20070,36,294,268,402,2690,428,207,326,1605,896,15637,225,67.7711,587,1.01273,10672,6382,10,1,1,1,1,145,13470,5746,40.5723,19.6109
2,363,4668,4092,4092,372,372,415,72,667,65,1399,1538,20074,47,357,362,402,2690,522,256,401,1998,1104,18201,288,69.3976,750,1.01709,12537,7291,15,1,1,1,1,185,17273,7705,41.6217,20.8808
2,415,5383,4717,4717,458,458,498,73,724,82,1596,1760,20082,47,357,362,402,2690,643,315,482,2306,1258,20745,349,70.0803,920,1.01692,14388,8216,23,1,1,1,1,225,21259,9714,42.6888,21.3026
2,467,5984,5230,5230,522,522,562,64,788,96,1791,1976,20089,47,357,362,402,2690,741,338,540,2593,1387,23270,408,72.5979,1070,1.01675,16164,9097,27,1,1,1,1,260,24685,11471,43.9235,21.9751
2,519,6603,5735,5735,610,610,645,70,851,117,1994,2193,20082,47,357,362,402,2690,820,398,609,2896,1488,25737,469,72.7132,1222,1.01658,17587,9623,29,1,1,1,1,305,28214,13158,43.7426,21.6414
3,51,608,533,533,9,9,26,25,386,0,196,220,20024,8,51,9,383,2679,20,14,8,148,36,2416,2,7.69231,2,1.00045,1082,1082,0,1,1,1,1,0,598,113,23,14.125
3,103,1159,1026,1026,47,47,69,38,407,5,394,441,20042,17,71,24,378,2679,94,65,52,386,185,5224,23,33.3333,58,1.00118,2690,2159,1,1,1,1,1,20,2322,878,33.6522,20.4186
3,155,1893,1664,1664,103,103,133,48,456,10,596,662,20056,22,124,73,380,2679,186,100,106,765,360,7802,70,52.6316,176,1.00355,4507,3238,2,1,1,1,1,50,4528,1816,34.0451,17.6311
3,207,2727,2390,2390,169,169,208,73,500,17,794,884,20073,41,206,169,380,2679,302,120,177,1117,633,10337,114,54.8077,270,1.00816,6464,4282,5,1,1,1,1,80,7570,3170,36.3942,18.869
3,259,3687,3226,3226,246,246,297,80,555,33,997,1111,20081,43,216,186,380,2679,405,171,275,1537,933,12876,169,56.9024,410,1.00889,8397,5294,7,1,1,1,1,120,11507,5064,38.7441,21.1
3,311,4684,4092,4092,358,358,404,96,632,47,1194,1331,20090,59,309,355,380,2679,532,229,365,1993,1195,15497,248,61.3861,624,1.01692,10364,6304,11,1,1,1,1,175,16122,7323,39.9059,20.6282
3,363,5721,4989,4989,463,463,522,98,723,67,1398,1550,20085,60,334,404,380,2679,675,285,446,2513,1437,18191,329,63.0268,862,1.01911,12267,7229,15,1,1,1,1,230,21082,9889,40.387,21.4048
3,415,6706,5847,5847,576,576,637,92,821,83,1596,1775,20096,60,334,404,380,2679,816,356,530,3013,1633,20872,428,67.19,1115,1.0189,14067,8082,18,1,1,1,1,285,26373,12105,41.4019,21.1257
3,467,7544,6534,6534,687,687,732,84,912,103,1794,1996,20099,60,334,404,380,2679,940,442,620,3404,1775,23467,505,68.9891,1335,1.01871,15818,8935,24,1,1,1,1,340,31286,14574,42.7404,21.307
3,519,8100,6998,6998,780,780,835,85,988,121,1989,2209,20099,60,334,404,380,2679,1042,514,694,3628,1861,26010,584,69.9401,1550,1.01853,17211,9470,29,1,1,1,1,390,35812,16774,42.8886,21.6718
4,51,674,591,591,13,13,32,25,419,0,194,223,20029,7,51,13,414,2602,27,11,9,182,31,2393,7,21.875,19,1.00064,1109,1109,1,1,1,1,1,5,518,93,16.1875,8.45455
4,103,1177,1024,1024,59,59,82,34,443,5,397,445,20043,20,90,46,406,2602,88,49,60,445,135,5254,42,51.2195,120,1.00226,2682,2115,2,1,1,1,1,25,2234,769,27.2439,13.7321
4,155,2102,1828,1828,112,112,154,60,479,19,596,666,20051,28,139,100,410,2602,178,110,129,891,391,7728,83,53.8961,214,1.00486,4547,3216,4,1,1,1,1,55,4823,1849,31.3182,16.6577
4,207,3170,2762,2762,200,200,262,90,534,31,794,890,20065,35,206,199,411,2602,303,177,238,1392,664,10321,148,56.4885,408,1.00962,6538,4243,9,1,1,1,1,100,8792,3337,33.5573,16.8535
4,259,4271,3719,3719,310,310,360,90,619,52,992,1110,20066,51,239,270,410,2602,459,273,339,1852,948,12980,225,62.5,633,1.01296,8581,5271,12,1,1,1,1,155,13502,5507,37.5056,17.8799
4,311,5367,4680,4680,408,408,486,111,699,65,1194,1330,20071,54,303,398,411,2602,610,331,452,2346,1239,15596,305,62.7572,852,1.01901,10561,6262,15,1,1,1,1,200,18707,7974,38.4918,19.6889
4,363,6347,5538,5538,539,539,587,98,785,90,1390,1547,20067,67,356,528,410,2602,757,386,551,2803,1463,18180,389,66.2692,1069,1.02512,12459,7187,19,1,1,1,1,265,24480,10806,41.7036,20.1981
4,415,7081,6157,6157,633,633,697,98,873,119,1588,1766,20059,67,356,528,411,2602,880,435,646,3112,1617,20703,466,66.858,1272,1.02486,14234,8032,28,1,1,1,1,315,29734,13447,42.66,21.4466
4,467,7705,6697,6697,742,742,788,80,954,143,1789,1983,20051,67,356,528,411,2602,1007,509,715,3365,1722,23214,556,70.5584,1490,1.02461,15968,8886,32,1,1,1,1,370,34660,15825,43.9848,21.5014
4,519,8162,7079,7079,822,822,861,63,1027,162,1984,2205,20059,67,356,528,411,2602,1096,583,791,3504,1796,25617,620,72.0093,1657,1.02436,17373,9428,35,1,1,1,1,410,38733,18078,44.9861,22.1002
5,51,540,487,487,8,8,15,13,380,0,196,216,20020,6,50,7,363,2643,13,11,12,122,19,2409,2,13.3333,5,1.00035,1036,1036,0,1,1,1,1,0,356,54,23.7333,7.71429
5,103,922,818,818,26,26,46,25,394,2,398,435,20035,9,64,14,361,2643,50,46,44,332,90,5164,19,41.3043,48,1.00069,2668,2138,0,1,1,1,1,10,1374,397,29.8696,15.2692
5,155,1309,1155,1155,62,62,86,37,416,5,594,657,20058,19,154,62,361,2643,97,86,74,494,202,7642,43,50,113,1.00301,4573,3229,1,1,1,1,1,30,2887,1036,33.5698,16.9836
5,207,1989,1748,1748,119,119,145,55,448,13,794,881,20074,35,203,117,362,2643,180,145,135,760,413,10138,86,59.3103,223,1.00563,6562,4257,1,1,1,1,1,55,5425,2219,37.4138,18.9658
5,259,2798,2457,2457,188,188,226,71,496,27,999,1102,20076,38,248,175,362,2643,292,206,212,1117,617,12701,136,60.177,372,1.00836,8540,5261,6,1,1,1,1,90,8890,3796,39.3363,20.6304
5,311,3605,3171,3171,256,256,300,66,550,46,1195,1321,20080,46,294,237,362,2643,398,261,290,1474,836,15246,190,63.3333,519,1.01124,10592,6333,9,1,1,1,1,125,12804,5781,42.68,22.9405
5,363,4475,3910,3910,353,353,396,78,615,65,1397,1536,20074,46,294,237,362,2643,519,332,369,1864,1044,17856,259,65.404,725,1.01113,12581,7329,14,1,1,1,1,175,16772,7445,42.3535,21.3937
5,415,5386,4700,4700,451,451,502,94,686,83,1590,1758,20085,51,404,431,362,2643,625,403,467,2278,1265,20420,337,67.1315,939,1.02021,14366,8115,19,1,1,1,1,225,21175,9559,42.1813,21.5293
5,467,6222,5431,5431,543,543,598,85,774,100,1795,1978,20083,51,404,431,362,2643,736,468,563,2658,1451,22958,408,68.2274,1127,1.02,16066,8942,21,1,1,1,1,270,25739,11710,43.0418,21.8879
5,519,6924,6018,6018,647,647,685,73,856,115,1993,2194,20086,51,404,431,362,2643,854,530,654,2942,1600,25482,475,69.3431,1327,1.0198,17366,9423,22,1,1,1,1,320,30273,13966,44.1942,21.8903
6,51,607,540,540,11,11,36,29,426,0,196,221,20025,7,46,11,397,2558,32,26,17,111,26,2350,8,22.2222,30,1.00054,1055,1055,0,1,1,1,1,5,707,135,19.6389,12.2727
6,103,1075,960,960,50,50,68,28,451,5,397,442,20040,18,85,39,393,2558,84,94,62,318,126,5152,33,48.5294,116,1.00191,2657,2133,3,1,1,1,1,25,2314,832,34.0294,16.64
6,155,1620,1439,1439,87,87,112,42,476,9,596,667,20062,19,116,61,396,2558,153,111,116,572,277,7563,59,52.6786,201,1.00296,4554,3221,6,1,1,1,1,40,4125,1635,36.8304,18.7931
6,207,2260,2003,2003,142,142,171,47,520,16,796,887,20075,26,201,138,394,2558,234,142,166,826,506,10022,102,59.6491,332,1.00665,6574,4306,7,1,1,1,1,70,6596,2724,38.5731,19.4571
6,259,3194,2795,2795,206,206,242,60,568,25,996,1106,20085,32,257,206,394,2558,339,204,239,1297,730,12455,146,60.3306,452,1.00986,8664,5370,9,1,1,1,1,100,9462,4030,39.0992,19.6585
6,311,4120,3598,3598,289,289,337,79,622,40,1195,1328,20093,44,298,271,394,2558,481,264,318,1688,990,14977,211,62.6113,628,1.01287,10748,6399,13,1,1,1,1,140,13201,5734,39.1721,20.049
6,363,5117,4424,4424,396,396,466,112,696,59,1393,1548,20096,52,356,380,394,2558,644,359,399,2126,1209,17494,285,61.1588,854,1.01795,12641,7234,15,1,1,1,1,195,18363,7796,39.4056,20.0928
6,415,6091,5260,5260,520,520,588,113,785,85,1593,1763,20085,65,401,491,394,2558,785,444,525,2504,1462,20071,377,64.1156,1109,1.02308,14467,8123,21,1,1,1,1,260,24172,10659,41.1088,20.8591
6,467,6973,6010,6010,640,640,697,98,880,112,1794,1980,20074,65,401,491,394,2558,949,526,619,2859,1650,22631,463,66.4275,1365,1.02285,16175,8937,27,1,1,1,1,320,29973,13337,43.0029,21.2035
6,519,7701,6627,6627,743,743,793,84,975,133,1992,2197,20072,65,401,491,394,2558,1047,579,698,3206,1795,25062,535,67.4653,1556,1.02262,17567,9473,30,1,1,1,1,370,34941,15830,44.0618,21.6553
7,51,596,527,527,10,10,25,22,435,0,200,220,20020,7,49,10,415,2543,14,21,9,112,25,2332,4,16,13,1.00049,987,987,0,1,1,1,1,5,531,90,21.24,9
7,103,1151,1020,1020,49,49,71,37,459,2,396,442,20044,18,87,39,415,2543,85,76,51,418,110,5101,33,46.4789,92,1.00191,2622,2107,1,1,1,1,1,20,2220,711,31.2676,14.8125
7,155,1628,1441,1441,93,93,121,43,498,8,593,665,20064,21,129,79,416,2543,143,122,83,618,252,7536,68,56.1983,201,1.00384,4501,3150,5,1,1,1,1,45,4049,1637,33.4628,17.6022
7,207,2270,2016,2016,138,138,166,41,529,19,793,887,20075,24,195,132,416,2543,206,198,141,923,397,9946,103,62.0482,296,1.00636,6408,4163,6,1,1,1,1,65,6198,2537,37.3373,18.6544
7,259,2906,2564,2564,197,197,233,52,567,30,994,1106,20082,27,256,196,416,2543,294,226,189,1237,560,12407,153,65.6652,439,1.00937,8355,5147,9,1,1,1,1,95,8637,3556,37.0687,18.1429
7,311,3844,3381,3381,281,281,321,75,622,36,1194,1327,20097,40,311,281,416,2543,426,261,261,1705,795,14887,208,64.7975,605,1.01335,10378,6221,10,1,1,1,1,140,12201,4993,38.0093,17.9604
7,363,4649,4080,4080,351,351,401,76,692,50,1394,1553,20109,40,311,281,415,2543,541,289,337,2085,996,17355,271,67.581,790,1.01321,12393,7246,17,1,1,1,1,175,15806,6698,39.4165,19.3584
7,415,5565,4871,4871,444,444,496,82,761,67,1594,1776,20115,41,396,418,415,2543,676,349,425,2524,1191,19833,339,68.3468,977,1.01957,14224,8092,20,1,1,1,1,220,19773,8423,39.8649,19.1868
7,467,6337,5535,5535,547,547,597,87,838,81,1793,2000,20126,53,461,537,415,2543,787,428,504,2877,1346,22310,422,70.6868,1176,1.02502,15899,8879,24,1,1,1,1,270,24309,10519,40.7186,19.372
7,519,6946,6042,6042,627,627,666,72,907,101,1989,2220,20130,53,461,537,415,2543,893,469,577,3119,1489,24648,470,70.5706,1300,1.02477,17230,9397,28,1,1,1,1,310,28194,12689,42.3333,20.4661
8,51,640,560,560,13,13,30,26,431,0,199,216,20017,9,51,13,404,2588,24,16,12,157,27,2345,6,20,15,1.00064,1099,1099,0,1,1,1,1,5,615,134,20.5,12.1818
8,103,1298,1151,1151,49,49,81,51,448,7,398,434,20029,20,73,29,402,2588,114,48,62,475,198,5106,28,34.5679,63,1.00142,2686,2138,0,1,1,1,1,20,2681,957,33.0988,20.3617
8,155,1994,1777,1777,112,112,149,60,490,14,598,654,20042,32,144,106,402,2588,208,86,118,827,364,7591,72,48.3221,181,1.00516,4499,3191,1,1,1,1,1,55,5583,2307,37.4698,20.5982
8,207,2818,2505,2505,178,178,214,58,549,23,797,874,20054,34,173,137,402,2588,299,119,194,1219,597,10115,120,56.0748,345,1.00661,6447,4278,4,1,1,1,1,85,8683,3895,40.5748,21.882
8,259,3629,3204,3204,255,255,299,71,611,34,996,1093,20063,34,173,137,403,2588,394,159,250,1586,849,12613,178,59.5318,510,1.00654,8397,5285,6,1,1,1,1,125,11902,5337,39.806,21.1786
8,311,4543,3971,3971,343,343,384,75,673,45,1195,1316,20076,39,305,334,403,2588,502,202,337,2053,1060,15166,249,64.8438,730,1.01592,10459,6387,10,1,1,1,1,170,15916,7017,41.4479,20.4577
8,363,5514,4823,4823,437,437,487,93,749,60,1398,1537,20079,52,356,431,403,2588,651,256,431,2493,1290,17642,313,64.271,897,1.02042,12445,7381,11,1,1,1,1,215,20377,9257,41.8419,21.1831
8,415,6263,5488,5488,535,535,579,76,827,76,1597,1763,20090,52,356,431,403,2588,779,296,507,2845,1458,20195,390,67.3575,1122,1.0202,14257,8223,15,1,1,1,1,265,25003,11313,43.1831,21.265
8,467,6876,6004,6004,629,629,674,73,918,93,1796,1985,20096,52,356,431,403,2588,883,342,582,3091,1593,22710,468,69.4362,1332,1.02,15974,9044,16,1,1,1,1,310,29355,13553,43.5534,21.6502
8,519,7452,6481,6481,713,713,760,82,981,108,1993,2201,20100,52,356,431,403,2588,986,390,660,3338,1690,25091,520,68.4211,1458,1.0198,17333,9590,16,1,1,1,1,355,33448,15634,44.0105,21.9887
9,51,561,487,487,9,9,25,20,404,0,199,218,20019,5,50,9,383,2649,24,21,13,98,22,2422,6,24,12,1.00045,971,971,0,1,1,1,1,0,459,60,18.36,6.66667
9,103,935,825,825,41,41,63,31,420,3,396,437,20038,15,89,33,376,2649,75,61,55,277,94,5215,26,41.2698,74,1.00162,2564,2088,1,1,1,1,1,20,1917,582,30.4286,14.55
9,155,1366,1205,1205,82,82,98,32,445,10,596,656,20050,27,134,66,380,2649,145,122,114,382,230,7712,54,55.102,141,1.00321,4413,3146,2,1,1,1,1,40,3970,1582,40.5102,19.2927
9,207,1865,1651,1651,109,109,137,42,470,17,797,876,20062,27,134,66,380,2649,209,182,140,592,367,10116,75,54.7445,200,1.00317,6384,4208,2,1,1,1,1,50,5618,2243,41.0073,20.7685
9,259,2490,2208,2208,157,157,186,49,507,24,997,1099,20078,29,258,157,381,2649,273,225,195,870,550,12540,104,55.914,279,1.0075,8441,5297,4,1,1,1,1,75,7849,3307,42.1989,21.0637
9,311,3142,2777,2777,212,212,247,53,546,36,1197,1318,20085,34,277,184,381,2649,347,249,250,1207,718,15005,147,59.5142,396,1.00871,10453,6308,4,1,1,1,1,105,10544,4783,42.6883,22.6682
9,363,4009,3553,3553,297,297,331,67,601,45,1396,1533,20092,41,357,286,381,2649,451,323,315,1573,982,17525,204,61.6314,562,1.01346,12343,7172,9,1,1,1,1,145,14195,6414,42.8852,21.7424
9,415,4851,4267,4267,363,363,409,70,661,63,1593,1752,20096,41,357,286,381,2649,556,385,398,1970,1174,19987,259,63.3252,712,1.01332,14085,8019,11,1,1,1,1,180,17757,8094,43.4156,22.4211
9,467,5536,4850,4850,451,451,493,71,720,79,1794,1975,20102,45,437,402,380,2649,658,434,461,2250,1368,22471,318,64.503,877,1.01863,15819,8915,19,1,1,1,1,225,21813,10059,44.2454,22.5034
9,519,6210,5442,5442,537,537,575,69,784,98,1993,2194,20103,45,437,402,381,2649,779,480,528,2529,1533,24922,392,68.1739,1062,1.01845,17212,9472,23,1,1,1,1,265,25894,12199,45.033,22.8019
10,51,655,583,583,13,13,30,22,453,0,195,221,20026,8,49,12,423,2591,16,8,14,166,28,2401,7,23.3333,23,1.00059,1078,1078,0,1,1,1,1,5,606,99,20.2,7.61538
10,103,1087,971,971,53,53,73,34,480,1,393,441,20047,18,87,38,417,2591,71,55,54,341,151,5264,37,50.6849,119,1.00186,2709,2159,2,1,1,1,1,25,2282,736,31.2603,14.1538
10,155,1615,1430,1430,86,86,109,33,512,9,597,660,20054,21,120,66,421,2591,138,87,99,567,307,7732,67,61.4679,200,1.0032,4599,3213,5,1,1,1,1,40,3935,1601,36.1009,18.6163
10,207,2361,2088,2088,142,142,179,57,543,17,798,883,20068,27,196,131,421,2591,233,119,161,946,492,10208,106,59.2179,319,1.00631,6605,4270,6,1,1,1,1,70,6321,2586,35.3128,18.6043
10,259,3140,2777,2777,212,212,251,64,598,28,995,1106,20083,37,216,157,421,2591,325,142,226,1335,700,12735,168,66.9323,492,1.00749,8540,5275,10,1,1,1,1,105,9516,4148,37.9124,19.8469
10,311,4128,3638,3638,300,300,341,77,651,48,1195,1324,20081,44,309,299,421,2591,453,182,309,1831,944,15253,226,66.2757,630,1.01422,10530,6349,10,1,1,1,1,150,13369,5924,39.2053,19.8127
10,363,4948,4323,4323,384,384,438,79,717,75,1392,1547,20080,49,315,311,421,2591,581,226,392,2175,1166,17768,292,66.6667,802,1.01464,12436,7256,13,1,1,1,1,190,17417,7959,39.7648,20.8351
10,415,5763,5024,5024,482,482,538,88,790,90,1592,1763,20081,49,315,311,421,2591,688,306,473,2525,1366,20275,359,66.7286,1012,1.0145,14221,8104,17,1,1,1,1,240,21743,9890,40.4145,20.6904
10,467,6469,5630,5630,572,572,615,71,866,113,1791,1982,20078,55,432,522,421,2591,806,361,543,2831,1520,22789,424,68.9431,1187,1.02432,15930,8944,19,1,1,1,1,285,26018,12238,42.3057,21.5079
10,519,7152,6200,6200,656,656,701,79,928,129,1986,2205,20090,55,432,522,421,2591,914,411,601,3188,1627,25230,486,69.3295,1344,1.02407,17390,9563,21,1,1,1,1,325,29837,14202,42.5635,21.9167
11,51,502,446,446,9,9,18,14,391,0,197,221,20024,6,45,9,395,2635,14,18,5,63,7,2406,8,44.4444,21,1.00045,1051,1051,0,1,1,1,1,0,372,95,20.6667,10.5556
11,103,863,774,774,38,38,56,31,402,3,393,441,20045,21,98,37,388,2635,67,42,33,268,67,5166,26,46.4286,64,1.00181,2631,2106,1,1,1,1,1,15,1892,608,33.7857,16
11,155,1294,1152,1152,70,70,86,30,434,9,594,665,20062,21,98,37,394,2635,134,47,69,450,201,7593,45,52.3256,121,1.00179,4486,3174,2,1,1,1,1,35,3499,1417,40.686,20.2429
11,207,1932,1718,1718,106,106,133,40,457,16,796,884,20072,21,98,37,393,2635,205,59,110,766,405,10073,69,51.8797,209,1.00177,6463,4223,3,1,1,1,1,50,5390,2238,40.5263,21.3143
11,259,2913,2576,2576,170,170,214,70,495,23,994,1101,20084,36,256,166,392,2635,307,77,174,1266,707,12586,116,54.2056,344,1.00793,8522,5272,3,1,1,1,1,85,8503,3588,39.7336,21.2308
11,311,3854,3397,3397,246,246,289,72,555,42,1193,1316,20081,41,291,227,393,2635,404,98,266,1745,954,15137,174,60.2076,497,1.01076,10579,6293,7,1,1,1,1,120,12133,5305,41.9827,21.565
11,363,4681,4121,4121,333,333,390,86,615,59,1394,1535,20082,41,291,227,393,2635,524,130,328,2147,1175,17716,239,61.2821,673,1.01065,12533,7232,8,1,1,1,1,165,16157,6988,41.4282,21.37
11,415,5510,4852,4852,427,427,474,82,684,77,1590,1754,20087,52,411,422,393,2635,649,187,410,2493,1392,20220,315,66.4557,852,1.01978,14357,8096,12,1,1,1,1,210,20668,9195,43.6034,21.6353
11,467,6283,5507,5507,517,517,568,87,754,100,1797,1971,20074,52,411,422,393,2635,754,247,482,2854,1565,22709,380,66.9014,1004,1.01958,16136,8939,15,1,1,1,1,255,24906,11440,43.8486,22.3438
11,519,7014,6113,6113,607,607,667,94,825,117,1990,2191,20084,55,483,552,393,2635,861,295,585,3199,1696,25173,446,66.8666,1193,1.02551,17607,9517,21,1,1,1,1,300,29499,13893,44.2264,23.155
12,51,730,650,650,14,14,30,27,475,1,197,214,20016,11,50,14,402,2589,25,19,15,222,47,2351,5,16.6667,12,1.00069,1070,1070,0,1,1,1,1,5,636,147,21.2,10.5
12,103,1219,1078,1078,48,48,69,34,502,3,400,436,20033,16,102,48,398,2589,78,49,55,484,156,5169,36,52.1739,87,1.00235,2659,2126,5,1,1,1,1,20,2194,646,31.7971,13.4583
12,155,1795,1592,1592,91,91,120,42,536,12,597,656,20047,23,119,66,399,2589,152,96,112,764,274,7649,70,58.3333,163,1.00321,4537,3205,7,1,1,1,1,45,4314,1584,35.95,17.4066
12,207,2510,2221,2221,150,150,192,64,575,17,795,874,20062,27,207,150,398,2589,264,128,170,1082,476,10116,117,60.9375,293,1.00724,6480,4230,9,1,1,1,1,75,7024,2654,36.5833,17.8121
12,259,3414,2999,2999,227,227,270,65,633,30,999,1089,20060,35,211,161,399,2589,379,148,236,1547,717,12685,175,64.8148,469,1.00769,8414,5239,12,1,1,1,1,110,10334,4138,38.2741,18.6396
12,311,4531,3983,3983,324,324,378,92,698,44,1197,1307,20066,52,293,292,399,2589,505,214,327,2105,994,15199,239,63.2275,636,1.01389,10352,6227,13,1,1,1,1,160,14792,6199,39.1323,19.3115
12,363,5492,4817,4817,433,433,483,91,775,62,1398,1523,20063,52,293,292,399,2589,652,299,417,2525,1225,17812,330,68.323,898,1.01375,12286,7217,17,1,1,1,1,215,19688,8298,40.7619,19.3427
12,415,6422,5606,5606,538,538,594,97,872,81,1598,1744,20065,52,293,292,399,2589,782,356,522,2968,1412,20333,411,69.1919,1098,1.01361,14020,8022,20,1,1,1,1,265,24563,10495,41.3519,19.7646
12,467,7198,6269,6269,641,641,693,87,954,102,1794,1967,20071,52,293,292,399,2589,919,406,615,3307,1573,22908,495,71.4286,1337,1.01347,15709,8868,24,1,1,1,1,320,29531,12790,42.6133,20.1735
12,519,7787,6760,6760,738,738,784,76,1034,132,1995,2189,20062,52,293,292,399,2589,1029,479,689,3529,1676,25372,559,71.301,1551,1.01334,16995,9366,28,1,1,1,1,365,33951,14990,43.3048,20.6759
