Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
6,519,10724,9220,9220,1193,1193,1226,59,1288,289,1985,2204,19930,116,373,844,403,2604,1711,1235,1116,4022,2255,776,699,57.0147,0,1.03951,0,0,0,0,0,0,1,595,63897,30802,52.1183,25.884
7,51,611,540,540,18,18,36,31,391,0,196,218,20022,13,51,18,355,2569,37,22,12,143,42,7,5,13.8889,0,1.00089,0,0,0,0,0,0,1,5,772,236,21.4444,13.8824
7,103,1212,1084,1084,60,60,91,48,414,9,392,440,20039,27,96,54,352,2569,120,117,67,366,192,36,31,34.0659,0,1.00265,0,0,0,0,0,0,1,30,2968,1239,32.6154,21
7,155,2021,1789,1789,125,125,152,61,450,20,594,660,20046,37,149,118,356,2569,228,186,150,678,430,84,74,48.6842,0,1.00574,0,0,0,0,0,0,1,60,5987,2606,39.3882,20.848
7,207,3221,2857,2857,198,198,258,105,493,38,797,880,20045,46,207,198,356,2569,380,244,252,1255,742,130,113,43.7984,0,1.00957,0,0,0,0,0,0,1,95,10332,4502,40.0465,23.3264
7,259,4628,4076,4076,314,314,381,122,566,65,989,1101,20047,64,250,296,356,2569,581,328,383,1862,1129,209,187,49.0814,0,1.01423,0,0,0,0,0,0,1,155,16212,7334,42.5512,23.582
7,311,6249,5498,5498,474,474,573,189,650,97,1190,1329,20042,98,309,469,356,2569,817,444,549,2532,1570,307,276,48.1675,0,1.02248,0,0,0,0,0,0,1,235,24873,11124,43.4084,23.6178
7,363,7796,6847,6847,657,657,750,177,780,148,1391,1549,20010,106,332,555,356,2569,1024,586,729,3194,1931,433,390,52,0,1.02644,0,0,0,0,0,0,1,325,34492,15931,45.9893,24.3966
7,415,9070,7923,7923,827,827,925,189,905,183,1590,1774,20001,106,332,555,356,2569,1227,760,892,3700,2162,536,483,52.2162,0,1.02616,0,0,0,0,0,0,1,410,44083,20623,47.6573,25.0279
7,467,9874,8574,8574,977,977,1036,132,1039,233,1790,1991,19968,106,332,555,356,2569,1398,900,1005,3967,2267,630,570,55.0193,0,1.02589,0,0,0,0,0,0,1,485,52134,25070,50.3224,25.7128
7,519,10356,8971,8971,1079,1079,1118,89,1117,273,1984,2213,19956,106,332,555,356,2569,1522,988,1099,4112,2301,698,629,56.2612,0,1.02563,0,0,0,0,0,0,1,535,58273,28464,52.1225,26.429
8,51,765,682,682,20,20,44,36,474,0,198,214,20016,13,51,20,406,2548,39,48,30,194,48,12,12,27.2727,0,1.00099,0,0,0,0,0,0,1,10,973,165,22.1136,9.16667
8,103,1483,1316,1316,80,80,104,55,494,13,392,428,20023,40,87,62,401,2548,163,149,102,428,244,51,43,41.3462,0,1.00304,0,0,0,0,0,0,1,40,3904,1532,37.5385,19.15
8,155,2665,2343,2343,145,145,199,90,541,29,595,649,20025,41,141,124,407,2548,292,237,209,936,590,93,80,40.201,0,1.00604,0,0,0,0,0,0,1,70,7697,3305,38.6784,23.4397
8,207,4517,3951,3951,284,284,392,190,607,45,798,865,20022,86,207,284,407,2548,539,337,352,1848,1045,177,155,39.5408,0,1.0138,0,0,0,0,0,0,1,140,14883,6190,37.9668,22.0285
8,259,6427,5620,5620,479,479,609,226,747,82,994,1086,20010,108,241,426,407,2548,810,448,559,2669,1549,307,271,44.4992,0,1.02062,0,0,0,0,0,0,1,235,25424,11034,41.7471,23.1321
8,311,8099,7067,7067,709,709,822,210,907,144,1197,1305,19964,124,266,526,407,2548,1107,582,757,3337,1931,472,419,50.9732,0,1.02531,0,0,0,0,0,0,1,350,36882,16833,44.8686,23.8428
8,363,9374,8175,8175,907,907,1000,180,1062,187,1392,1524,19945,124,266,526,407,2548,1357,770,939,3831,2103,599,535,53.5,0,1.02505,0,0,0,0,0,0,1,450,47638,22279,47.638,24.5905
8,415,10107,8788,8788,1043,1043,1109,112,1201,238,1583,1746,19925,124,266,526,407,2548,1493,956,1056,4030,2189,689,621,55.9964,0,1.02479,0,0,0,0,0,0,1,520,55158,26449,49.7367,25.3829
8,467,10561,9148,9148,1145,1145,1187,82,1278,271,1786,1963,19906,124,266,526,407,2548,1596,1078,1127,4148,2227,761,681,57.3715,0,1.02454,0,0,0,0,0,0,1,570,60497,29263,50.9663,25.6468
8,519,10921,9445,9445,1206,1206,1243,59,1338,296,1980,2183,19907,124,266,526,407,2548,1657,1196,1172,4264,2244,794,711,57.2003,0,1.02429,0,0,0,0,0,0,1,600,64349,31335,51.7691,26.0041
9,51,831,723,723,29,29,56,48,481,1,196,218,20021,21,50,29,382,2564,55,46,28,261,59,14,11,19.6429,0,1.00144,0,0,0,0,0,0,1,10,1326,365,23.6786,12.5862
9,103,1793,1553,1553,103,103,151,94,514,9,397,440,20034,48,103,103,381,2564,178,132,122,693,293,61,49,32.4503,0,1.00506,0,0,0,0,0,0,1,50,4997,1969,33.0927,20.5104
9,155,3407,2987,2987,211,211,280,116,582,34,598,656,20024,60,142,188,381,2564,388,228,269,1389,770,145,125,44.6429,0,1.00919,0,0,0,0,0,0,1,105,10917,4640,38.9893,22.201
9,207,5161,4513,4513,372,372,486,189,671,70,796,874,20008,77,207,372,381,2564,637,297,451,2150,1273,245,217,44.6502,0,1.01814,0,0,0,0,0,0,1,185,19333,7986,39.7798,21.8197
9,259,7157,6243,6243,594,594,704,220,819,115,996,1092,19981,113,236,506,381,2564,960,469,660,2971,1736,387,347,49.2898,0,1.02458,0,0,0,0,0,0,1,295,30333,13272,43.0866,22.765
9,311,8607,7490,7490,799,799,900,213,974,165,1194,1319,19960,120,286,710,381,2564,1228,628,851,3518,2020,514,465,51.6667,0,1.03445,0,0,0,0,0,0,1,395,41671,19102,46.3011,23.9975
9,363,9623,8344,8344,977,977,1061,168,1113,227,1391,1536,19918,120,286,710,381,2564,1426,835,997,3867,2141,635,576,54.2884,0,1.03409,0,0,0,0,0,0,1,485,51596,24175,48.6296,24.9227
9,415,10271,8886,8886,1112,1112,1167,121,1224,275,1591,1760,19894,120,286,710,381,2564,1571,1014,1093,4056,2179,728,661,56.641,0,1.03373,0,0,0,0,0,0,1,555,58802,28079,50.3873,25.3879
